"id","Date.Created","Gender","District","Sector","Village","Cell","Latitude","Longitude","Has.BXW"
"-MjEHCV4N0zcat57IVUT","2021-09-10T12:37:32.427+02:00","Gitsina Gore","Gisagara","Kibirizi ","Gasagara ","Kibirizi ",-2.64979720115662,29.7822181787342,"NO"
"-MjK2ZHPWUXsPyu2dgsQ","2021-09-11T15:31:09.146+02:00","","Muhanga","Kabacuzi","Gasiza","Kavumu",-1.90157383214682,29.762023743242,"NO"
"-MjTS9HNc2QO2Ns3kXSN","2021-09-13T11:19:36.594+02:00","Gitsina Gabo","Rulindo","Shyorongi ","Rutonde","Rutonde ",-1.94372067,30.08972755,"YES"
"-MjU0-P2WIL2ftkDQxGh","2021-09-13T13:55:49.993+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82202806230634,30.4781080875546,"NO"
"-MjU093jU4waftRdpH3R","2021-09-13T13:57:07.692+02:00","","Kayonza","Rukara.","Kamajigija




","Rukara
",-1.82200061157346,30.4781006276608,"NO"
"-MjU0E3TefH0e9HN-bo8","2021-09-13T13:57:28.14+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.82198837399483,30.478106494993,"NO"
"-MjU0Gld2S53zIRycfbF","2021-09-13T13:57:39.224+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.82196808978915,30.478125018999,"NO"
"-MjU0KbyDyFTw_EOYtXe","2021-09-13T13:57:55.003+02:00","Gitsina Gore","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82195358909667,30.4781282041222,"NO"
"-MjU0OrRiOAKA8I1VdLC","2021-09-13T13:58:12.374+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija.","Rukara ",-1.82195384055376,30.4781566187739,"NO"
"-MjUJD3O8tu_VDIxtZlh","2021-09-13T15:19:38.54+02:00","","Muhanga","Kabacuzi","Gasiza","Kavumu",-1.90162139944732,29.7620231565088,"NO"
"-MjYlSRpvr_s8hBcMf3b","2021-09-14T12:05:36.655+02:00","Gitsina Gabo","Rusizi","Gihundwe","Cyunyu","Burunga",-1.94334902,30.08978151,"YES"
"-MjYlfvEd_UbSibQVPj0","2021-09-14T12:06:55.082+02:00","","Kicukiro","Gatenga","Murambi","Nyanza",-1.94335357,30.08978211,"YES"
"-MjYrEdIYeMIqdS-66_x","2021-09-14T12:30:53.645+02:00","","Kicukiro","Gatenga","Murambi","Nyanza",-1.94335099,30.08980058,"YES"
"-MjYrZtSJZBIMZjB_A5K","2021-09-14T12:27:22.03+02:00","Gitsina Gabo","Gasabo","Ndera ","Tumurere ","Kibenga ",-1.94331786,30.08979602,"YES"
"-MjYr_3UehwP4lbq2Ol6","2021-09-14T12:31:01.753+02:00","Gitsina Gore","Rwamagana","Karenge","Kabeza","Rugali",-1.9433056,30.08980802,"YES"
"-MjYri4VxfN6JOKxLnqc","2021-09-14T12:33:36.515+02:00","","Kicukiro","Gatenga","Murambi","Nyanza",-1.9433369,30.08977339,"YES"
"-MjZKrVKSWkPeGBMs5ZM","2021-09-14T14:45:48.965+02:00","","Muhanga","Kabacuzi","Gasiza","Kavumu",-1.90968315582722,29.7617456316948,"NO"
"-MjZj2B0M2smb-QpdiQn","2021-09-14T16:35:36.078+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82209469843656,30.4784586187452,"NO"
"-MjZjF2DNxUEqRDqSkmv","2021-09-14T16:36:52.961+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82213002815843,30.4784397594631,"NO"
"-MjZjUy-LGtxBjbE8vhO","2021-09-14T16:37:58.168+02:00","Gitsina Gabo","Kayonza","Rukara","Kamajigija","Rukara",-1.82221757713705,30.4785529151559,"NO"
"-MjZjaIbGvlr3tXcrLOX","2021-09-14T16:38:24.127+02:00","Gitsina Gabo","Kayonza","Rukara","Kamajigija","Rukara",-1.82223103009164,30.4785748757422,"NO"
"-MjZjkLXkxzvugVkGhX5","2021-09-14T16:39:05.272+02:00","Gitsina Gabo","Kayonza","Rukara","Kamajigija","Rukara",-1.82235462125391,30.4786970000714,"NO"
"-MjZjxQdnY5h1mp8JHnH","2021-09-14T16:39:58.851+02:00","Gitsina Gore","Kayonza","Rukara","Kamajigija","Rukara",-1.82227528654039,30.4787476267666,"NO"
"-MjZk8Vjd4odjlNsfXhX","2021-09-14T16:40:48.32+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.82225516997278,30.4787457827479,"NO"
"-MjcxFUnzyqZx51MEWJx","2021-09-15T12:16:49.614+02:00","Gitsina Gore","Muhanga","Kibangu","Kaziba","Gitega",-1.5545878,29.5516179,"YES"
"-MjcxQ2WU4NcLPv25CmO","2021-09-15T12:17:47.505+02:00","Gitsina Gabo","Muhanga","Kibangu ","Kaziba ","Gitega",-1.5545878,29.551618,"YES"
"-MjcxdiP32nIkCVcRZCV","2021-09-15T12:18:41.092+02:00","Gitsina Gabo","Muhanga","Kibangu ","Kaziba ","Gitega",-1.55079290270805,29.5502048358321,"YES"
"-Mjd-_fSqiQjCHt46MA2","2021-09-15T12:29:54.353+02:00","","Gatsibo","Remera ","Rushenyi ","Rwarenga",-1.74912147223949,30.3433229774237,"NO"
"-Mjd1zMozN_1ZwQ3lfFU","2021-09-15T12:41:19.721+02:00","Gitsina Gabo","Gatsibo","Remera ","Rushenyi ","Rwarenga ",-1.74918852746487,30.3433149307966,"NO"
"-Mje7hf4y6pJ5kF4Ep2D","2021-09-15T17:43:19.781+02:00","","Kayonza","Kabarondo","Murambi","Kabura",-2.03486042562872,30.5213927384466,"YES"
"-Mje8Hi6ycJrqMzVY2nl","2021-09-15T17:47:27.541+02:00","","barondo","Kabarondo","Murambi","Kabura",-2.03489227686077,30.5213767290115,"YES"
"-MjhyM6nsBDWb51C8FUL","2021-09-16T11:39:18.689+02:00","Gitsina Gore","Gisagara","Kibirizi","Buhoro","Duwani",-2.59956391062587,29.7816254105419,"NO"
"-Mji-CPeN2DPMRRI_nCQ","2021-09-16T11:47:04.805+02:00","Gitsina Gore","Gisagara","Kibirizi ","Buhoro ","Duwani ",-2.59956537745893,29.7817000094801,"NO"
"-Mji-Hi7EY2bDq61SRtB","2021-09-16T11:47:44.949+02:00","Gitsina Gabo","Gisagara","Kibirizi ","Buhoro ","Duwani",-2.59958767332137,29.7816910408437,"NO"
"-MjiQf2O8t7xGR34p43c","2021-09-16T13:47:03.37+02:00","Gitsina Gabo","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92140013445169,29.7198711521924,"NO"
"-MjmyeAmyak2gRGq5sa8","2021-09-17T10:58:25.355+02:00","Gitsina Gabo","Gisagara","Kibirizi ","Impinga ","Muyira ",-2.62540163006634,29.7841418255121,"NO"
"-MjmzMZ7Q6_lwKBNXVct","2021-09-17T11:01:37.296+02:00","Gitsina Gabo","Gisagara","Kibirizi ","Impinga ","Muyira ",-2.62535247020423,29.7842522989959,"NO"
"-Mjn-pDE9xRp9saM59bo","2021-09-17T11:07:56.291+02:00","Gitsina Gore","Gisagara","Kibirizi ","Impinga ","Muyira ",-2.62538105249405,29.7841987386346,"NO"
"-Mjn0af-HwFzUMG6Suf0","2021-09-17T11:11:22.82+02:00","Gitsina Gore","Gisagara","Kibirizi ","Impinga ","Muyira ",-2.62538960203528,29.7841907758266,"NO"
"-Mjn1RvrGPSuECrvLeOR","2021-09-17T11:15:05.687+02:00","Gitsina Gore","Gisagara","Kibirizi ","Impinga ","Muyira ",-2.6253566192463,29.7842217888683,"NO"
"-MjngZidwuYQts6Y3tCU","2021-09-17T14:19:04.256+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.8219370348379,30.4782932437956,"NO"
"-MjrZeF-HAJfL019nhCV","2021-09-18T08:23:08.097+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82232645805925,30.4787729401141,"NO"
"-MjrZzGD7FkBbU-wa6y2","2021-09-18T08:24:49.863+02:00","Gitsina Gore","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82234242558479,30.4787413403392,"NO"
"-Mjr_ALTtOt1t-bZdoBk","2021-09-18T08:25:39.353+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.82235034648329,30.4787348862737,"NO"
"-Mjr_DQ7xSOJJtWpCVet","2021-09-18T08:25:51.941+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.82235051412135,30.4787348024547,"NO"
"-MjtzyESoC8BmyxqmRqV","2021-09-18T19:41:12.067+02:00","Gitsina Gabo","Gisagara","Kansi ","Akakinka ","Bwiza ",-2.69204182550311,29.7729845065624,"NO"
"-Mju-IPw_-N2lypynV_O","2021-09-18T19:42:36.107+02:00","Gitsina Gore","Gisagara","Kansi ","Akakinka ","Bwiza ",-2.69204639364034,29.7729508951306,"YES"
"-MjypETYrW-XjbpqIGtT","2021-09-19T18:11:25.985+02:00","","barondo","Kabarondo","Murambi","Kabura",-2.0340032922104,30.5214384198189,"YES"
"-Mk3PvoJ9N7rYDCzg3Z4","2021-09-20T20:15:39.486+02:00","Gitsina Gabo","Burera","Rusarabuye ","Ndago ","Ndago ",-1.45672996994108,29.803178049624,"NO"
"-Mk5ZLrXBQmWsrFvG-6W","2021-09-21T06:16:05.996+02:00","","Kayonza","Rukara","Kamajigija","Rukara",-1.83138146996498,30.4725601058453,"NO"
"-Mk6DO9bUd_5LwhoIUI_","2021-09-21T09:19:45.214+02:00","Gitsina Gabo","Gisagara","Kibirizi","Buhoro","Duwani",-2.5692864,29.7678182,"NO"
"-Mk6EsOrUZ1yesaNtGWh","2021-09-21T09:25:49.044+02:00","Gitsina Gabo","Gisagara","Kibirizi ","Buhoro ","Duwani ",-2.60107692796737,29.7851204127073,"NO"
"-Mk7SXWpkdAdiWaXWjAM","2021-09-21T15:05:00.63+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.1821851,29.5776877,"NO"
"-Mk7S_ptCo0ljzUR-1Ui","2021-09-21T15:05:47.721+02:00","Gitsina Gabo","Karongi","Murambi","Muramba","Nkoto",-2.18189669307321,29.5775040239096,"NO"
"-Mk7Sbwaetr4hP3TgxiB","2021-09-21T15:05:56.354+02:00","Gitsina Gore","Karongi","Murambi","Muramba","Nkoto",-2.18190360814333,29.5775135792792,"NO"
"-Mk7Wr8djedXTIMuNhYA","2021-09-21T15:25:19.988+02:00","Gitsina Gore","Kayonza","Rukara ","Kinunga1 ","Rukara ",-1.82338886428624,30.4764359816909,"NO"
"-MkBYhHkOHpnQPFpDoyQ","2021-09-22T10:10:41.555+02:00","Gitsina Gabo","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92357477732003,29.721022574231,"NO"
"-MkBZTuqD-cWFv_MBfKA","2021-09-22T10:14:04.38+02:00","Gitsina Gabo","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92365101072937,29.7203601524234,"NO"
"-MkB_ULjaL0Wc2gZdb5C","2021-09-22T10:18:36.241+02:00","Gitsina Gore","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92400263156742,29.7196369618177,"NO"
"-MkBaQaJMWQ3ar3d52cV","2021-09-22T10:22:45.512+02:00","Gitsina Gore","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92442893516272,29.7192611172795,"NO"
"-MkBfDcO3EzmcVmh8I2m","2021-09-22T10:43:33.372+02:00","Gitsina Gore","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92500514909625,29.7191783040762,"NO"
"-MkBkv7pUSaBDBv-o_mU","2021-09-22T11:08:27.079+02:00","Gitsina Gore","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92380968015641,29.7190332133323,"NO"
"-MkBm6GgzplpbRNdOKef","2021-09-22T11:13:48.105+02:00","Gitsina Gabo","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92292626947165,29.7196287475526,"NO"
"-MkBn-AGth0eZBAuQesd","2021-09-22T11:17:41.998+02:00","Gitsina Gabo","Muhanga","Kabacuzi","Gasharu","Kibyimba",-1.92216225899756,29.7193303517997,"NO"
"-MkCLqEWjUqsw4cFOoiZ","2021-09-22T13:54:10.144+02:00","Gitsina Gore","Gisagara","Kibirizi ","Impinga ","Muyira ",-2.6500426,29.7824304,"NO"
"-MkCVqc9505X5Grx7D9w","2021-09-22T14:37:34.511+02:00","Gitsina Gore","Gisagara","Kibirizi ","Impinga ","Muyira ",-2.64945345930755,29.7825363557786,"NO"
"-MkGorFbX8FHdYER0dx0","2021-09-23T10:43:27.623+02:00","Gitsina Gabo","Kayonza","Rukara ","Kamajigija ","Rukara ",-1.82249510195106,30.4774567298591,"NO"
"-MkGroF-wl891utEml7J","2021-09-23T10:56:53.936+02:00","Gitsina Gabo","Kayonza","Rukara","Kamajigija","Rukara",-1.82201477698982,30.4780022241175,"NO"
"-MkHucmrWdc8el85YKK3","2021-09-23T15:49:34.181+02:00","Gitsina Gabo","Kayonza","Rukara ","Kinunga1","Rukara ",-1.82187752332538,30.4782629851252,"NO"
"-MkHvLiGj2LB_Ldojohp","2021-09-23T15:52:58.688+02:00","Gitsina Gore","Kayonza","Rukara ","Kinunga1 ","Rukara ",-1.82182371150702,30.4782975185663,"NO"
"-MkHv_Ja-d76nYelfwCr","2021-09-23T15:53:58.521+02:00","Gitsina Gabo","Kayonza","Rukara ","Kinunga1 ","Rukara ",-1.82191323023289,30.4782234225422,"NO"
"-MkHvi4-CXR1I12umtiU","2021-09-23T15:54:34.379+02:00","Gitsina Gore","Kayonza","Rukara ","Kinunga1 ","Rukara ",-1.82193146087229,30.4783315490931,"NO"
"-MkHvtVcbg6CnTzo2bee","2021-09-23T15:55:21.212+02:00","Gitsina Gore","Kayonza","Rukara","Kinunga1","Rukara",-1.82209029793739,30.4784615524113,"NO"
"-MkHw5A-ymKKXuBkD_yh","2021-09-23T15:56:13.077+02:00","Gitsina Gabo","Kayonza","Rukara","Kinunga1","Rukara",-1.82217956520617,30.4781985282898,"NO"
"-MkJ7adx34ahZmT79Mi4","2021-09-23T21:28:27.635+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57167568430305,29.7723597194999,"YES"
"-MkJ8pAYfqkdLe4OoolF","2021-09-23T21:34:03.004+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57163335569203,29.772388972342,"NO"
"-MkJ9XCDAlvteWUdauKm","2021-09-23T21:37:47.318+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57172903511673,29.7724805027246,"NO"
"-MkJACdIZt0TOfZyOseL","2021-09-23T21:40:44.097+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57171000819653,29.7725092526525,"NO"
"-MkJArDvyGBkkxpHmYKH","2021-09-23T21:43:35.973+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.57168385665864,29.7724302951247,"NO"
"-MkJBfGBfNQM7ZuUk54Y","2021-09-23T21:47:02.735+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.57162116002291,29.7723570372909,"NO"
"-MkJC3bq3uQUHDh1-hRE","2021-09-23T21:49:03.233+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57164605427533,29.7723393514752,"NO"
"-MkJC7OBkwB0ZWSg2DMB","2021-09-23T21:49:18.679+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.57169399876148,29.7723910678178,"NO"
"-MkJCBbolJ-Vb4WDbo3w","2021-09-23T21:49:35.996+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57168377283961,29.7723948396742,"NO"
"-MkJClr4v6JtSoXSsOUO","2021-09-23T21:51:57.283+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.57160971872509,29.7722173947841,"NO"
"-MkJDZ4l3wwPVbLRfsg-","2021-09-23T21:55:08.462+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57175719831139,29.7722815163434,"NO"
"-MkJEGenjIsl_loCZ_y4","2021-09-23T21:58:30.256+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.57162690162659,29.7723697777838,"NO"
"-MkJFIH1DCy4Qo6tcTAN","2021-09-23T22:02:44.246+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.57161856163293,29.7723277844489,"NO"
"-MkJGyv9oUqdYOK4ypX2","2021-09-23T22:10:17.111+02:00","Gitsina Gore","Gisagara","Save","Kigarama","Rwanza",-2.57166675757617,29.7724836878479,"NO"
"-MkMndWcYuZvwVWvnWYX","2021-09-24T14:36:03.029+02:00","","Muhanga","Kabavuzi","Gasiza","Kavumu",-1.94285118486732,29.7337908949703,"NO"
"-MkO0ewLCwFTKsJZp00v","2021-09-24T20:17:01.394+02:00","Gitsina Gore","Gisagara","Save","Kigarama","Rwanza",-2.57159957662225,29.7724331449717,"NO"
"-MkO0oPfgtAVm5IWCEs_","2021-09-24T20:17:58.963+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57162857800722,29.7724625654519,"NO"
"-MkO14I0hsCbS1NCEhoT","2021-09-24T20:19:08.104+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57157631684095,29.7724810894579,"NO"
"-MkO17nNf5hlXFDvKxwA","2021-09-24T20:19:22.467+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57157790940255,29.7724431194365,"NO"
"-MkO1C2OIwS1e07BZwzC","2021-09-24T20:19:39.873+02:00","Gitsina Gabo","Gisagara","Save ","Cyezuburo ","Rwanza ",-2.57156726438552,29.7724244277924,"NO"
"-MkO1F0xSP6lCG3QKtKg","2021-09-24T20:19:52.071+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57157581392676,29.7723920736462,"NO"
"-MkO1INGozjLy_sLUAQp","2021-09-24T20:20:05.789+02:00","Gitsina Gore","Gisagara","Save ","Bitabire ","Rwanza ",-2.57158448919654,29.7723843622953,"NO"
"-MkO1p0UrPu8G9IFThP1","2021-09-24T20:22:23.587+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57165925577283,29.7724202368408,"NO"
"-MkROG-7ditvyXm0vXBG","2021-09-25T11:58:41.223+02:00","","Gatsibo","Remera ","Rushenyi ","Rwarenga",-1.74920663237572,30.3433233126998,"NO"
"-MkROPevOPrXEtDnOjtQ","2021-09-25T11:59:55.575+02:00","Gitsina Gore","Gatsibo","Remera ","Rushenyi ","Rwarenga ",-1.74921622965485,30.3433259110898,"NO"
"-MkRStX0W7aOldN6n4PH","2021-09-25T12:19:05.205+02:00","","Muhanga","Kabacuzi","Gasiza","Kavumu",-1.90160316880792,29.7620784770697,"NO"
"-MkWFg39KiI2ReGvVrSC","2021-09-26T10:39:40.886+02:00","","Burera","Kinyababa ","Cyogo ","Bugamba ",-1.37854768428952,29.8094504792243,"NO"
"-MkWGITBLAzWU18n_5xl","2021-09-26T10:41:01.257+02:00","","Burera","Kinyababa ","Cyogo ","Bugamba ",-1.37865815777332,29.8102538846433,"NO"
"-MkcBny9uCAsmR-Q659U","2021-09-27T18:59:21.245+02:00","Gitsina Gore","Gisagara","Save","Kigarama","Rwanza",-2.5712258,29.7659583,"NO"
"-MkeqCh5YOAsTc4RVx7F","2021-09-28T07:20:00.825+02:00","Gitsina Gabo","Burera","Rugarama ","Rwambeho ","Rurembo ",-1.41262167133391,29.7540781181306,"NO"
"-MkeqPDJ9cZtIiyOOGt1","2021-09-28T07:21:05.451+02:00","Gitsina Gabo","Burera","Rugarama","Rwambeho","Rurembo",-1.41232226975262,29.7540123201907,"NO"
"-MkorYls3O2h_9CXahoH","2021-09-30T05:49:18.247+02:00","Gitsina Gabo","Gisagara","Kibirizi ","Impinga ","Muyira ",-2.62784147635102,29.7818708326668,"NO"
"-MkpUTfeKMbnznINfnfB","2021-09-30T08:56:45.859+02:00","Gitsina Gore","Gisagara","Save","Kigarama","Rwanza",-2.54621007945389,29.7710590157658,"NO"
"-Mkpq3UTutasDIYgih2z","2021-09-30T10:34:31.278+02:00","Gitsina Gabo","Burera","Rugarama","Rwambeho","Rurembo",-1.42874325625598,29.7173926234245,"YES"
"-MkpqAreKYjVEAevOYp_","2021-09-30T10:35:56.931+02:00","","Burera","Rugarama","Bwambeh","Rurembo",-1.42871350049973,29.7174012567848,"NO"
"-MkpqKqOhejprK-miGyH","2021-09-30T10:36:41.339+02:00","","Burera","r Ugarma","Rwambeho","Rurembo",-1.42862850800157,29.7173881810158,"NO"
"-MkpqR-SWB782h3uIn-h","2021-09-30T10:37:07.25+02:00","","Burera","Rugarama","Bwambeh","Rurembo",-1.42860168591142,29.7173922043294,"NO"
"-MkpzT8yGkCIykPAUS_7","2021-09-30T11:16:00.457+02:00","","Gatsibo","Remera ","Rushenyi ","Rwarenga",-1.74881494604051,30.3427403513342,"NO"
"-Mkq_jS1HHGEFWBAAI4v","2021-09-30T14:03:55.81+02:00","Gitsina Gore","Gisagara","Save ","Kigarama ","Rwanza ",-2.5459030084312,29.7711463551968,"NO"
"-MkrmInZfWJrkaam0P0S","2021-09-30T19:38:33.307+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.559297,29.7789743,"NO"
"-MksAPvcCMYls0WEBa9A","2021-09-30T21:27:42.793+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.5584833,29.7789743,"NO"
"-MkvZ920OeF98EScLrW7","2021-10-01T13:06:43.202+02:00","Gitsina Gore","Huye","Huye","Kamutima","Nyakagezi",-2.59051684,29.74110142,"NO"
"-Mkv_d_M0mL4E4iQh6R1","2021-10-01T13:21:37.999+02:00","Gitsina Gore","Gisagara","Mugombwa","Akagarama","Mugombwa",-2.5905419,29.7412684,"NO"
"-Mkve_b2Ejz18zvUoIxZ","2021-10-01T13:42:57.366+02:00","Gitsina Gore","Nyamagabe","Kibumbwu","Gatandagànya","Kibibi",-2.5905419,29.7412688,"NO"
"-Ml58rOzwIsuRiW_JuyG","2021-10-03T14:35:36.825+02:00","Gitsina Gabo","Gisagara","Save ","Kigarama ","Rwanza ",-2.57172157522291,29.7723173908889,"NO"
